time,mode,fused_x,fused_y,fused_z,fused_qx,fused_qy,fused_qz,fused_qw,gt_x,gt_y,gt_z,feat_count,aft_x,aft_y,aft_z,chanR_degen,chanT_degen,bingham_l1,bingham_l2,bingham_l3
1789449507.1888306,TIGHTLY_COUPLED,4.86735942552413,-12.918815784054242,-1.3121573460011797,0.0654465332597331,-0.012266380287101255,-0.8835735251728847,0.46353437069164233,-10.847208416479738,-39.0087685432104,0.48065990524513913,98,25.528145507278992,-31.20434565162585,1.012037194868002,0,1,0.06910248348957704,0.12755837307867696,0.8033391434317455
1789449507.3014655,TIGHTLY_COUPLED,4.871307395446251,-12.948961822791693,-1.310615807051223,0.06543213536884447,-0.012308587213096644,-0.8835317008083966,0.4636149997665229,-10.87278915526909,-39.011548265451076,0.48124240872759905,97,25.514505958216198,-31.229109205120128,1.0118506387748716,0,1,0.07477291895605812,0.15584109126339807,0.769385989780544
1789449507.4103265,TIGHTLY_COUPLED,4.874688089627181,-12.978846566521648,-1.310198497662993,0.06534467710808431,-0.012263908094542933,-0.883503081361195,0.4636830544209726,-10.897133449677199,-39.01420416891428,0.4817966676304704,102,25.50737558005388,-31.248793941880685,1.0110284865178816,0,1,0.0652343345816712,0.19135365110708877,0.7434120143112395
1789449507.5149224,TIGHTLY_COUPLED,4.87774574947534,-13.004096110742047,-1.3099809572806451,0.06534362150800462,-0.012269016049588155,-0.8835094978729986,0.46367084180655077,-10.919489057931973,-39.016643100122735,0.48230568474582464,98,25.497975014634203,-31.269424431293942,1.010752170368308,0,1,0.07141066219020206,0.16193494875090197,0.7666543890588959
1789449507.6314843,TIGHTLY_COUPLED,4.882527556634706,-13.034223833337233,-1.3094809339186857,0.06531525782355697,-0.012199523372315852,-0.8834601798790145,0.4637706322020294,-10.947056274820396,-39.01965093784951,0.48293391519960527,107,25.484717978917022,-31.289838323929178,1.0095290263165786,0,1,0.07720540086159124,0.19074099052858046,0.7320536086098293
1789449507.733818,TIGHTLY_COUPLED,4.886075878237201,-13.064129166930728,-1.3090208799241208,0.0652938808702412,-0.012205548863659713,-0.8834380625001653,0.4638156136050119,-10.969161567442619,-39.022062858111134,0.4834375940339053,110,25.47614475483132,-31.308189953276088,1.0078806028641631,0,1,0.08358790551459062,0.15298528579955847,0.7634268086858514
1789449507.8597443,TIGHTLY_COUPLED,4.89204717008146,-13.098994040447206,-1.3063209562251106,0.06538464581843137,-0.01223271943307497,-0.8833742155611427,0.4639237048785129,-10.99648540653625,-39.02504416283645,0.48406004644389394,99,25.46198527992019,-31.329504437537192,1.007234601096785,0,1,0.08228401516777054,0.149708131447427,0.7680078533848023
1789449507.9578435,TIGHTLY_COUPLED,4.897182994337855,-13.128882933880302,-1.3055081231525654,0.06533961303611022,-0.012178532830446351,-0.8833792421211131,0.46392190387598337,-11.019588358273715,-39.027564929928516,0.48458629524630076,99,25.449228621711807,-31.351073737758682,1.0061905617661195,0,1,0.08228401516777054,0.149708131447427,0.7680078533848023
1789449508.0798638,TIGHTLY_COUPLED,4.901866618864471,-13.159434192825874,-1.3047891170253993,0.06535397046932617,-0.0122320119600762,-0.8833706035432184,0.4639349234784907,-11.047164874957442,-39.03057381514195,0.485214413424644,109,25.434906225623806,-31.368262137529275,1.0048912233200846,0,1,0.09561172378710046,0.15501638386793007,0.7493718923449699
1789449508.186051,TIGHTLY_COUPLED,4.906035104521775,-13.184869985411169,-1.3038230493822207,0.06537042844285258,-0.012250683365937582,-0.8833390713858069,0.4639921473532994,-11.071016555689642,-39.03317628587994,0.4857576674054084,102,25.42268328706177,-31.380714179753767,1.0034653197171084,0,1,0.08830925942489999,0.1719082362728892,0.7397825043022105
1789449508.3014467,TIGHTLY_COUPLED,4.911712083035215,-13.216444437697755,-1.30298762712381,0.06533777778006546,-0.012287665660618936,-0.8833568850307766,0.46396185375103716,-11.096360758885842,-39.03594160993278,0.4863348916386497,100,25.416122538347302,-31.400792126105628,1.0034839549698287,0,1,0.07795355560700902,0.15311862999771458,0.7689278143952757
