time,mode,fused_x,fused_y,fused_z,fused_qx,fused_qy,fused_qz,fused_qw,gt_x,gt_y,gt_z,feat_count,aft_x,aft_y,aft_z,chanR_degen,chanT_degen,bingham_l1,bingham_l2,bingham_l3,schur_t1,schur_t2,schur_t3,orig_semicircle_degen,orig_l1,orig_l2,orig_l3
1789537673.959723,TIGHTLY_COUPLED,12.024886716074692,142.636623662306,-61.62297221918992,-0.021658432344985743,0.35409145746008786,0.29319596205652154,0.8877985581740372,-13.372122106938953,29.78866338964414,-1.3640154909957434,96,-51.19311827341085,-48.893989370016584,-113.56043381270219,0,1,0.0517133243820198,0.2054127548432645,0.7428739207747157,0.2896526889197557,0.38505392258882376,0.8762618310188544,0,0.2896801321182355,0.385101212977858,0.8762319766014843
1789537674.0860152,TIGHTLY_COUPLED,12.027902850657979,142.63788392834437,-61.622960308282714,-0.021706938472374017,0.35412747594168875,0.2931469851677253,0.8877991803850681,-13.395747475330888,29.795514503109708,-1.3639204224858827,96,-51.18444769293172,-48.940717771938125,-113.57464648939364,0,1,0.06522944910053476,0.22633517052971072,0.708435380369754,0.2905236746627088,0.39194659165713824,0.8729111431003898,0,0.2905607654057863,0.39199855375876186,0.8728754638880869
1789537674.218357,TIGHTLY_COUPLED,12.033748023995255,142.6397600861815,-61.622852591117194,-0.021655482857450087,0.35414862635461153,0.2932852827910484,0.8877463226685466,-13.42034033412559,29.802643400254112,-1.3639118959203838,95,-51.18444769293172,-48.940717771938125,-113.57464648939364,0,1,0.05628531383000886,0.2322967978757778,0.7114178882942134,0.31394443006215383,0.38413960166236155,0.8682601345608537,0,0.31398896328806314,0.3841890444086202,0.8682221542264853
1789537674.3707178,TIGHTLY_COUPLED,12.038208212855265,142.6413614653185,-61.622990377809444,-0.02176644506450832,0.35443799880797694,0.2932630875420412,0.8876354478926354,-13.448124559742672,29.810689150617947,-1.3639847567167307,90,-51.176421273305934,-48.988977253820075,-113.58986210388495,0,1,0.05332979530168358,0.21901537322594905,0.7276548314723675,0.312627518384904,0.3848103204915776,0.8684382833521711,0,0.31268082053988244,0.38488521463034236,0.8683859027099997
1789537674.4813225,TIGHTLY_COUPLED,12.042603650125415,142.6426359180349,-61.622986186451435,-0.021785013576895187,0.35470092296708516,0.29319332934016357,0.8875530069016627,-13.466477703165442,29.816002613657506,-1.364034941566911,94,-51.176421273305934,-48.988977253820075,-113.58986210388495,0,1,0.05332979530168358,0.21901537322594905,0.7276548314723675,0.3152079531234987,0.39102231654108643,0.8647227846278462,0,0.31525788031126356,0.39109929269252297,0.8646697705812648
1789537674.614151,TIGHTLY_COUPLED,12.046620248493438,142.64387020536097,-61.622764503192,-0.021805121294202316,0.3550359508378786,0.29332630075970034,0.8873746061166154,-13.492065757725458,29.82340864598063,-1.3641060345868632,97,-51.176421273305934,-48.988977253820075,-113.58986210388495,0,1,0.060248545404626756,0.2213221092893322,0.7184293453060421,0.3250529427947626,0.3945797807187516,0.8594459733039692,0,0.32509601121979764,0.3946459815686902,0.8593992859670424
1789537674.7325947,TIGHTLY_COUPLED,12.04933567179663,142.6447251856569,-61.62264327194448,-0.02181838741455648,0.35523340852527585,0.29329265341870786,0.8873063748721501,-13.514501984467564,29.829905018847096,-1.3641704973204352,98,-51.166191310641686,-49.06334429859077,-113.60998036772595,0,1,0.042513167665038626,0.22338072910142054,0.7341061032335405,0.31053679313620314,0.4022292959055069,0.8612656347631915,0,0.3105761693871747,0.4022920739329928,0.8612221143581258
1789537674.865619,TIGHTLY_COUPLED,12.053234609190643,142.64575874278856,-61.6224423340214,-0.02181546713023072,0.35547425306449626,0.29331148683364777,0.8872037604144627,-13.539102369923658,29.83702567446809,-1.364241135085113,101,-51.166191310641686,-49.06334429859077,-113.60998036772595,0,1,0.05263347021563964,0.21839155493944087,0.7289749748449195,0.30709216086376523,0.3912217739795559,0.8675482282272916,0,0.30713338206897667,0.3912868547285509,0.8675042841021073
1789537674.9991834,TIGHTLY_COUPLED,12.057118465024164,142.64722124855572,-61.622436328507774,-0.02196586153805866,0.3557598462632014,0.2932266524930092,0.8871136133446597,-13.563210172841764,29.844003175928897,-1.364310318557107,96,-51.156925522776056,-49.120565001320855,-113.62735150401568,0,1,0.05263347021563964,0.21839155493944087,0.7289749748449195,0.312406128528831,0.4003789046548258,0.8614517650832398,0,0.31244690128571184,0.4004529886830468,0.8614025410525397
1789537675.1330752,TIGHTLY_COUPLED,12.06099785879039,142.64866228789265,-61.62241279594307,-0.022037699363337673,0.356030026865692,0.29326528513205546,0.8869906607812735,-13.588515486119663,29.85132619695143,-1.364383559068352,94,-51.156925522776056,-49.120565001320855,-113.62735150401568,0,1,0.049819293370611084,0.2210805187591638,0.7291001878702257,0.31231688343986724,0.39850793671832213,0.8623511979993499,0,0.3123657025608367,0.3985819232017756,0.8622993206308636
1789537675.2702649,TIGHTLY_COUPLED,12.064946798684929,142.65007312612582,-61.622364583255894,-0.022126872876121126,0.35633820344114236,0.29330185820091215,0.8868525842782188,-13.61380843819292,29.85864551874526,-1.3644558205826751,97,-51.156925522776056,-49.120565001320855,-113.62735150401568,0,1,0.05154652204915539,0.23126333889202957,0.7171901390588147,0.31547813737792235,0.4026346649341172,0.8592781106428512,0,0.3155351314326782,0.40271867308446285,0.8592178135844555
1789537675.4184446,TIGHTLY_COUPLED,12.069376860923088,142.6512575458338,-61.62217572510468,-0.022127213695182085,0.35678565322680994,0.2933619417267597,0.8866527816523848,-13.638611517721353,29.865821250420694,-1.3645265673943268,98,-51.156925522776056,-49.120565001320855,-113.62735150401568,0,1,0.061720225835390344,0.21134340702909418,0.7269363671355156,0.311009696312655,0.3836422956471993,0.869535253908694,0,0.3110537243376041,0.38370061252079957,0.8694937725635928
1789537675.5474474,TIGHTLY_COUPLED,12.072949414600208,142.65241090281995,-61.62206806824725,-0.022184099534340505,0.35709318029740006,0.29340209481089435,0.8865142621940822,-13.659077944378588,29.87173999128317,-1.3645848270892764,96,-51.14614180449305,-49.20037696490789,-113.65087535291713,0,1,0.061720225835390344,0.21134340702909418,0.7269363671355156,0.30308527176141,0.39343520911255975,0.8679562513582517,0,0.30312690853018054,0.3935120669948062,0.8679068673852113
1789537675.6721332,TIGHTLY_COUPLED,12.076216705412957,142.65350087682987,-61.6220191112256,-0.022250060454813692,0.3572895745550161,0.2934354815475158,0.8864224235053118,-13.68388709634949,29.87891090398381,-1.3646558272290228,96,-51.14614180449305,-49.20037696490789,-113.65087535291713,0,1,0.06052768227393888,0.2103893716646294,0.7290829460614319,0.29897873343523096,0.3915875431651281,0.8702131422768586,0,0.2990341105378975,0.39166428622572497,0.8701595759572505
1789537675.8002632,TIGHTLY_COUPLED,12.080688625824942,142.65503323095137,-61.62196171051488,-0.022341603549690454,0.35757929582498144,0.293488658627417,0.8862856803566322,-13.70727030468052,29.885662724144154,-1.3647205652745034,96,-51.14614180449305,-49.20037696490789,-113.65087535291713,0,1,0.05112133221706043,0.2185127454197429,0.730365922363197,0.3124888909160872,0.395731705362817,0.8635665060808405,0,0.31255772779667307,0.3958251684897248,0.8634987566781215
1789537675.936839,TIGHTLY_COUPLED,12.08441229453916,142.65632359364568,-61.62194208573408,-0.02243106304276333,0.35788535826914464,0.29347102601280656,0.886165715111078,-13.731150814615692,29.89251214868079,-1.364779700303876,101,-51.1383690600716,-49.24819696758783,-113.66729515597594,0,1,0.04922269465638226,0.23923965424192414,0.7115376511016938,0.29876270979967884,0.4026977214369717,0.8652025129312929,0,0.29880779628399173,0.4027774273342578,0.8651498395711006
1789537676.0632422,TIGHTLY_COUPLED,12.08720711501603,142.6575098113983,-61.62192836652693,-0.02256537950246599,0.3581845858623979,0.29352015436995404,0.886025126662405,-13.755984657932467,29.89958483603742,-1.364967581550438,98,-51.1383690600716,-49.24819696758783,-113.66729515597594,0,1,0.04922269465638226,0.23923965424192414,0.7115376511016938,0.3073204724153768,0.38177404877684934,0.8716666237243006,0,0.3073661833118023,0.38184103493073396,0.8716211639235028
1789537676.2022586,TIGHTLY_COUPLED,12.09108500311155,142.65932117554433,-61.621952103028256,-0.02283634554855638,0.3584818285821216,0.2935172961321664,0.8858989088884056,-13.782117785972442,29.907019981833276,-1.3652595243368197,110,-51.125574936924984,-49.337679713644306,-113.69460034504156,0,1,0.06573694708277342,0.22224775595268698,0.7120152969645399,0.3078531429425501,0.3961447509713107,0.8650409115517439,0,0.3078987602544369,0.39622706163948634,0.8649869762362433
1789537676.3326888,TIGHTLY_COUPLED,12.094522136948262,142.6616758044125,-61.62205060955101,-0.023281280186899445,0.35874803806315664,0.29340188112785504,0.8858177935271627,-13.806610004062016,29.913997848589627,-1.3655433884586234,106,-51.125574936924984,-49.337679713644306,-113.69460034504156,0,1,0.046056865171432274,0.22502213385193892,0.7289210009766287,0.3111563426875225,0.39508218189514466,0.8643447228706246,0,0.31119612248736217,0.39515759345617973,0.8642959271469184
1789537676.4671917,TIGHTLY_COUPLED,12.09778556273889,142.663878885548,-61.62193887746108,-0.02377108619146328,0.359096601751276,0.2934296898164542,0.8856543248955447,-13.830985997144703,29.921058412885813,-1.3656221341367936,108,-51.125574936924984,-49.337679713644306,-113.69460034504156,0,1,0.05499348885969493,0.20898693760434225,0.736019573535963,0.32098604517777324,0.3849098586900284,0.865339447548969,0,0.3210369396105888,0.38498805941071834,0.8652857779465906
